id,attr_flag,state_id,city_code,age,months_since_last_purch,reg_value_per_visit,reg_value_per_item,last_6_value_per_visit,last_6_value_per_item
3322,Y,S09,A008,48,3,1180.625,393.5416667,799,799
3323,Y,S09,A008,65,1,4197.5,2956.41,7196,3778.497
3324,Y,S09,A008,22,4,3048,762,5297,882.8333333
3326,Y,S09,A008,36,3,482.6666667,482.6666667,574.5,574.5
3327,Y,S09,A263,26,2,2148.57,781.2981818,1652.885,661.154
3328,Y,S34,A370,25,3,4380.5,2190.25,6005,2001.666667
3329,Y,S09,A126,39,2,2697.781667,1011.668125,2587.845,646.96125
3331,Y,S09,A008,38,2,1817.505,605.835,2471.46,823.82
3332,Y,S09,A008,27,2,932.495,932.495,565.99,565.99
3333,Y,S09,A008,36,4,4455.75,1113.9375,295,295
3334,Y,S09,A008,25,2,1468.952,667.7054545,1758.88,703.552
3335,N,S09,A008,40,0,1415.56,643.4363636,199.5,199.5
3336,N,S20,A158,23,4,1868.433333,862.3538462,655,655
3337,Y,S09,A126,27,1,2080.5375,462.3416667,2196.475,627.5642857
3338,N,S09,A345,27,2,2460,738,1239,619.5
3339,Y,S09,A008,31,6,2527.666667,689.3636364,0,0
3341,N,S09,A008,27,2,2026.333333,868.4285714,2790,930
3342,Y,S09,A126,47,3,2457,1053,4753,950.6
3343,Y,S32,A154,27,1,1482.478333,889.487,2204.37,2204.37
3344,Y,S09,A305,22,2,2737,586.5,4859,607.375
3345,N,S09,A008,42,2,2132.333333,1279.4,1199,1199
3346,Y,S09,A008,31,1,3756.3,751.26,849,849
3347,N,S09,A008,23,3,699,699,699,699
3348,Y,S09,A008,35,5,3250,1083.333333,4597,1532.333333
3349,Y,S09,A008,31,6,5998.5,1713.857143,0,0
3350,N,S09,A125,45,0,2664.1625,532.8325,2621.825,1048.73
3351,Y,S32,A043,23,2,1743.802,968.7788889,1191.505,595.7525
3352,Y,S09,A055,30,1,1423.076,592.9483333,1371.126667,1028.345
3353,Y,S09,A008,25,0,3801,1267,4703,1567.666667
3354,N,S09,A008,19,4,1242,621,1242,621
3355,Y,S09,A008,22,1,1329.75,483.5454545,285,142.5
3356,Y,S09,A008,31,3,6350.863333,1587.715833,1573.5,786.75
3357,Y,S09,A008,31,2,2321.385,1547.59,1248.77,1248.77
3358,Y,S09,A008,27,2,2600.353333,866.7844444,1038.56,1038.56
3359,Y,S09,A008,41,1,1477.2,738.6,839,559.3333333
3360,Y,S09,A008,40,2,2402.3,960.92,1414.6,353.65
3361,N,S09,A008,25,3,2086.5,1391,875,875
3362,Y,S09,A133,31,5,3997,2956.41,1999,1999
3363,N,S09,A371,30,1,1964.955,982.4775,1964.955,982.4775
3364,Y,S26,A364,26,3,3713.5,322.9130435,499,499
3365,Y,S09,A008,28,6,1951,975.5,0,0
3366,Y,S09,A008,33,6,3332.333333,1666.166667,0,0
3367,Y,S09,A008,37,0,1041.95,347.3166667,403,134.3333333
3368,Y,S09,A171,22,1,1963.865,1571.092,2222.053333,1666.54
3369,Y,S19,A246,24,0,1792.486,471.7068421,1754.81,404.9561538
3370,Y,S09,A008,35,3,1896.5,1264.333333,2794,1397
3371,Y,S09,A008,43,2,1520.215,608.086,2340.43,585.1075
3372,Y,S09,A008,25,2,2697.5,1079,2098,1049
3375,Y,S09,A008,32,1,2644.343333,1133.29,1837.03,612.3433333
3376,N,S09,A008,32,3,1467.4,733.7,1702,756.4444444
3377,N,S09,A008,23,1,4477,1279.142857,4477,1279.142857
3381,N,S09,A008,31,2,1886.53,539.0085714,1886.53,539.0085714
3384,Y,S09,A008,36,4,1959.5,783.8,1959.5,783.8
3387,Y,S09,A008,46,3,5856.5,1952.166667,5856.5,1952.166667
3408,Y,S09,A180,26,2,4043.25,1617.3,4043.25,1617.3
3411,Y,S19,A252,28,3,3723,1241,3723,1241
3415,Y,S09,A008,30,2,4275.63,712.605,4275.63,712.605
3416,Y,S09,A008,25,4,3361,1344.4,3361,1344.4
3420,N,S09,A126,23,0,2871.158,844.4582353,2871.158,844.4582353
3453,Y,S19,A350,27,2,1049,1049,499,499
3454,Y,S19,A350,31,5,2942.16,774.2526316,4482.9,896.58
3455,N,S19,A350,19,2,1486.993333,743.4966667,1486.993333,743.4966667
3456,Y,S19,A350,25,2,2494.382,959.3776923,2534.91,633.7275
3457,Y,S19,A350,27,6,1710.766667,1283.075,0,0
3458,Y,S19,A350,42,2,2039.39,1019.695,734.48,734.48
3459,Y,S19,A350,28,3,2334.85,933.94,2004,1002
3460,Y,S19,A350,37,2,2595.35,1038.14,3994.7,998.675
3461,N,S19,A350,27,1,1467.085,652.0377778,423.95,211.975
3462,Y,S19,A350,25,1,2068.65,1379.1,2184,2184
3463,Y,S19,A350,41,6,935.7333333,401.0285714,0,0
3464,Y,S19,A350,25,3,1176.883333,588.4416667,475,475
3465,Y,S19,A350,27,2,3278.136667,702.4578571,3278.136667,702.4578571
3468,Y,S19,A350,31,2,4291,1716.4,4291,1716.4
3469,Y,S19,A350,28,1,1725.385,1150.256667,1725.385,1150.256667
3470,N,S19,A350,25,0,3052,1017.333333,3052,1017.333333
3471,Y,S19,A350,25,2,1787.705,595.9016667,1787.705,595.9016667
3472,Y,S19,A350,32,2,2997.3025,1198.921,2997.3025,1198.921
3473,N,S19,A350,26,0,1558,779,1558,779
3474,Y,S19,A350,27,2,3350.855,957.3871429,3350.855,957.3871429
3481,Y,S19,A246,52,3,2848.5,1899,2848.5,1899
3482,N,S19,A350,28,0,1104.57,552.285,1104.57,552.285
3483,Y,S19,A350,38,2,5338.796,1160.607826,5338.796,1160.607826
3485,N,S19,A350,29,1,2079.195714,661.5622727,2071.228333,654.0721053
3486,Y,S19,A350,34,2,976.8266667,325.6088889,1223.24,349.4971429
3487,Y,S19,A350,29,1,3243.99,1297.596,3243.99,1297.596
3489,Y,S19,A020,21,3,2308.833333,1385.3,1728.5,576.1666667
3491,N,S19,A350,28,1,1861.5625,1063.75,2082.416667,1041.208333
3492,Y,S19,A350,30,1,7342.048833,1658.826207,8583.07288,1658.826207
3494,Y,S19,A350,50,4,1847,1847,1847,1847
3495,Y,S19,A350,45,2,4120.31,915.6244444,4120.31,915.6244444
3500,Y,S19,A350,34,4,5090,727.1428571,5090,727.1428571
3501,Y,S34,A350,30,2,1359.333333,582.5714286,1359.333333,582.5714286
3528,Y,S02,A155,44,5,2685.242,706.6426316,3202,800.5
3529,N,S02,A327,30,5,5088.15,848.025,8583.07288,907.8
3531,N,S22,A350,34,1,1567.456667,783.7283333,1299.185,649.5925
3532,Y,S02,A155,31,2,1538.6075,769.30375,2277.03,759.01
3533,Y,S02,A155,35,2,1177.5,588.75,1177.5,588.75
3535,Y,S02,A155,34,1,1524.675,508.225,3000,3000
3536,Y,S02,A155,32,3,1759.333333,879.6666667,1798,899
3541,N,S02,A155,30,0,2562.203333,854.0677778,2651.505,883.835
3542,N,S02,A155,51,1,1455.336667,229.79,502.01,167.3366667
3543,Y,S02,A155,29,3,2954.875,787.9666667,2502.5,625.625
3545,Y,S02,A138,26,4,1549.5,1033,1699,1699
3548,Y,S02,A155,41,2,961.495,384.598,2031.98,507.995
3549,Y,S01,A266,31,4,3296,2197.333333,4897,2448.5
3550,Y,S02,A155,29,2,2510.5,456.4545455,3122,312.2
3551,Y,S02,A155,24,5,1434,860.4,398,199
3552,Y,S02,A155,29,4,2589.133333,1109.628571,3403,1134.333333
3553,Y,S02,A155,33,6,2740.34,747.3654545,0,0
3554,N,S02,A155,33,1,3622.871429,1408.894444,2162,1297.2
3555,Y,S02,A155,44,3,1482.066667,494.0222222,373.5,186.75
3556,Y,S02,A155,29,0,3402.97,928.0827273,2095,2095
3557,Y,S02,A155,40,0,2168.5,722.8333333,1344,672
3558,Y,S02,A155,27,4,1498.744,416.3177778,400,200
3559,Y,S02,A155,29,3,2638.0175,1055.207,1695,1695
3560,Y,S02,A155,33,5,3898,974.5,2603,867.6666667
3561,Y,S02,A155,28,1,1264.5475,562.0211111,2964.68,741.17
3562,Y,S02,A155,33,1,941.97,565.182,350.01,175.005
3563,N,S02,A155,25,2,1009.55,458.8863636,1207.25,603.625
3564,Y,S02,A155,26,3,3228.25,1076.083333,1123.5,561.75
3565,Y,S02,A155,28,2,3328.51,587.3841176,1029.02,514.51
3566,Y,S02,A155,32,2,1425.128333,363.8625532,978.1766667,225.7330769
3567,Y,S02,A155,26,5,1652.133333,1239.1,299,299
3568,Y,S02,A155,27,1,1252.443333,469.66625,962.33,481.165
3569,Y,S02,A155,30,0,2005.2,771.2307692,2779,1389.5
3570,Y,S02,A155,34,4,1235.75125,411.9170833,1297,324.25
3571,Y,S02,A155,28,2,2491.5,453,3654,730.8
3572,Y,S02,A155,20,6,2400,1200,0,0
3573,Y,S02,A155,24,3,2112.77,704.2566667,1804,902
3574,Y,S02,A155,26,2,2582.4,1549.44,6037.8,2012.6
3575,Y,S02,A377,32,1,822.155,234.9014286,798.01,266.0033333
3576,N,S02,A155,31,2,1145.032,520.4690909,1403.655,467.885
3577,Y,S02,A155,33,5,1894.666667,631.5555556,2303,767.6666667
3578,Y,S02,A155,31,2,1315.5525,657.77625,1419.5,1419.5
3579,Y,S02,A155,22,1,1623,811.5,1899,1899
3580,Y,S02,A155,31,2,1425.625,712.8125,1197,1197
3581,Y,S02,A309,27,3,2035.5,814.2,3493,1164.333333
3582,Y,S02,A155,60,4,2749.4875,333.2712121,2768.65,922.8833333
3583,Y,S02,A155,33,4,2903.5,1161.4,2304,1152
3584,Y,S02,A155,33,2,2971.08,742.77,2790.66,930.22
3585,Y,S02,A155,21,0,2872,718,799,799
3586,Y,S02,A155,25,3,2231.25,1275,2752.5,1101
3587,Y,S02,A155,29,4,3746.5,1873.25,3295,1647.5
3588,Y,S02,A155,36,0,1802.086667,772.3228571,3527.01,881.7525
3589,Y,S02,A155,27,0,1856.2,1113.72,2280,2280
3590,Y,S02,A155,28,1,3133,1044.333333,1751.5,1167.666667
3591,Y,S02,A155,28,3,2050,1171.428571,2350,2350
3592,Y,S02,A155,40,2,3090,618,3576,596
3593,Y,S02,A116,20,3,2490.905,622.72625,1201.01,240.202
3594,Y,S02,A155,23,1,3109.21,1036.403333,3993.33,998.3325
3595,N,S34,A208,25,3,1850.306667,792.9885714,158,79
3596,N,S02,A155,24,2,1941.575,647.1916667,1180.63,393.5433333
3597,Y,S02,A155,28,5,3023.31,863.8028571,1200,600
3598,N,S01,,24,0,2469.733333,617.4333333,362.1,241.4
3599,N,S02,A155,33,2,533.2666667,228.5428571,408.9,408.9
3600,Y,S19,A111,24,1,1949.33,974.665,2547.66,1273.83
3601,N,S02,A155,23,0,2154.785,538.69625,2340.38,501.51
3602,N,S07,A266,33,3,2156.8,829.5384615,2259.5,753.1666667
3603,N,S02,A155,27,1,1537.25,1229.8,2500,2500
3604,N,S02,A155,33,1,2335.336667,875.75125,2401.505,960.602
3605,N,S02,A155,23,0,2029.5,1353,1904,952
3606,Y,S02,A155,31,6,4174.5,1192.714286,0,0
3615,N,S02,A155,25,2,1370.416667,513.90625,756.125,302.45
3616,N,S02,A155,36,2,802.3333333,481.4,802.3333333,481.4
3618,Y,S02,A155,29,4,4801.5,1371.857143,4801.5,1371.857143
3619,Y,S02,A377,33,5,2448.5,408.0833333,2448.5,408.0833333
3625,N,S02,A155,30,2,1047.33,523.665,1047.33,523.665
3627,N,S02,A155,35,3,2547,1528.2,2547,1528.2
3628,N,S02,A155,35,2,2543.71,508.742,2543.71,508.742
3629,Y,S02,A155,32,4,4903,1634.333333,4903,1634.333333
3631,Y,S02,A155,36,3,2947.5,1965,2947.5,1965
3633,Y,S01,,26,3,2874,2155.5,2874,2155.5
3635,Y,S01,,32,1,2820.493333,769.2254545,2820.493333,769.2254545
3643,Y,S02,A155,26,0,2167,1300.2,2167,1300.2
3645,N,S02,A155,24,0,1253.615714,292.5103333,1253.615714,292.5103333
3647,Y,S02,A155,33,1,1682.11,1121.406667,1682.11,1121.406667
3648,N,S02,A155,27,4,4054,1351.333333,4054,1351.333333
3651,N,S02,A155,23,1,2653,884.3333333,2653,884.3333333
3653,Y,S02,A155,33,1,1321,330.25,1321,330.25
3655,Y,S02,A155,30,1,3230,538.3333333,3230,538.3333333
3657,Y,S01,,31,3,3144.755,898.5014286,3144.755,898.5014286
3659,N,S01,,33,3,2427.25,970.9,2427.25,970.9
3660,Y,S01,,26,3,1915,1276.666667,1915,1276.666667
3661,Y,S02,A155,29,1,1666.333333,1666.333333,1666.333333,1666.333333
3663,N,S02,A155,33,1,3423.606667,641.92625,3423.606667,641.92625
3714,N,S20,A065,30,2,1458.78,625.1914286,1300.04,433.3466667
3715,N,S20,A065,23,2,1164.55,655.059375,2746.516667,1373.258333
3716,Y,S20,A065,42,4,306.1666667,216.1176471,110,110
3717,N,S20,A065,37,1,1324.337143,515.02,2249.78,499.9511111
3719,Y,S20,A065,50,1,1283.5425,427.8475,970.59,363.97125
3720,Y,S20,A159,25,2,681.5,227.1666667,681.5,227.1666667
3721,Y,S20,A065,56,1,2802.333333,934.1111111,1253.7,1253.7
3722,Y,S20,A065,32,1,1225.5,490.2,399,399
3723,N,S20,A065,34,2,2500.723333,833.5744444,1070.37,1070.37
3724,Y,S20,A065,28,1,2082.836667,568.0463636,2050.505,683.5016667
3725,Y,S20,A065,29,1,2947.5,2947.5,895,895
3726,Y,S20,A065,30,1,3654,1218,1504,752
3727,Y,S34,A050,40,5,3307.5,661.5,3307.5,661.5
3729,Y,S20,A065,26,3,2456,1052.571429,3232,1292.8
3730,Y,S20,A065,27,1,2867.5,1147,4232,2116
3733,Y,S20,A065,24,4,4096.7,1170.485714,4096.7,1170.485714
3738,Y,S20,A065,25,2,3588.185,1196.061667,3588.185,1196.061667
3747,Y,S32,A114,24,4,933.1125,574.2230769,1600,800
3748,N,S32,A114,28,0,1308.416,654.208,1341.32,766.4685714
3749,Y,S32,A114,41,4,2798.5,1865.666667,2798.5,1865.666667
3750,N,S32,A114,45,3,2574.074286,600.6173333,1210,605
3751,Y,S05,A107,63,1,1048.333333,449.2857143,1102,1102
3752,Y,S32,A114,59,5,1770.575,544.7923077,2098,1049
3753,Y,S34,A114,41,5,828.5,414.25,1080,1080
3754,Y,S32,A114,39,4,3164.245,703.1655556,3602,900.5
3755,Y,S32,A114,50,1,1825.4,1521.166667,4233,2116.5
3756,Y,S32,A030,21,2,1195.4125,956.33,469.35,469.35
3757,Y,S12,A107,38,5,1740.775,580.2583333,1627.5,542.5
3758,N,S32,A073,36,2,2887.32,721.83,2588.62,647.155
3759,Y,S32,A043,54,6,1880.666667,806,0,0
3760,Y,S32,A114,20,4,5971.5,2388.6,8583.07288,3778.497
3761,Y,S02,A377,33,5,4720.3,674.3285714,4103,586.1428571
3762,Y,S34,A310,50,1,2633.466667,987.55,2409,1204.5
3763,Y,S32,A073,58,0,1585.403333,594.52625,2748.91,549.782
3764,Y,S32,A114,24,6,3051.006667,832.0927273,0,0
3765,Y,S32,A212,24,2,666.625,380.9285714,350,350
3766,Y,S32,A114,28,5,1253.51,417.8366667,319,319
3767,Y,S32,A114,25,6,3923.2,653.8666667,0,0
3768,Y,S32,A114,28,3,1561.903333,585.71375,2404,601
3769,Y,S32,A043,24,0,3083.7525,1370.556667,1614.5,1614.5
3770,N,S32,A114,40,2,1638.106,819.053,1531.076667,918.646
3771,Y,S32,A114,45,6,4454.255,809.8645455,0,0
3772,Y,S32,A114,23,2,1166.983333,500.1357143,407.975,203.9875
3773,Y,S32,A114,34,0,1382.027143,806.1825,1324.331667,882.8877778
3776,Y,S32,A114,25,0,1565.65,626.26,1603,534.3333333
3777,Y,S32,A043,43,3,4309.8,478.8666667,3233,538.8333333
3778,Y,S12,A107,20,0,1046,627.6,1149,574.5
3781,Y,S32,A114,24,1,2366.97,1014.415714,2366.97,1014.415714
3783,Y,S32,A114,35,5,2026.5,810.6,2026.5,810.6
3784,Y,S32,A114,35,4,369.2,369.2,369.2,369.2
3789,N,S32,A114,34,1,2934.905,978.3016667,2934.905,978.3016667
3792,Y,S32,A142,34,2,1678.49,671.396,1678.49,671.396
3807,N,S16,A042,37,1,1226.398,437.9992857,3198.87,1279.548
3808,Y,S16,A042,26,1,1942.11,832.3328571,2059.33,1029.665
3809,Y,S16,A042,38,0,1745,997.1428571,180,180
3810,Y,S16,A042,33,2,2183.905,873.562,3014.56,1205.824
3811,N,S16,A042,35,5,1100.7025,517.9776471,988.2,494.1
3812,Y,S16,A042,31,2,2557.565,639.39125,4075.96,679.3266667
3813,Y,S16,A042,27,0,2508.3025,836.1008333,1704.005,681.602
3814,Y,S16,A042,22,1,4252,2834.666667,4252,2834.666667
3815,Y,S16,A042,38,1,2069.5,591.2857143,2069.5,591.2857143
3816,Y,S16,A042,38,2,1881.4,752.56,1881.4,752.56
3819,Y,S16,A042,27,1,1433.62,716.81,1433.62,716.81
3821,Y,S16,A042,28,3,1954.3,1221.4375,1954.3,1221.4375
3823,N,S16,A042,27,0,1041.443333,520.7216667,1041.443333,520.7216667
3824,Y,S16,A042,30,4,4218,1205.142857,4218,1205.142857
3827,Y,S16,A042,44,3,1168.5,389.5,550,275
3828,Y,S16,A042,31,6,2591.453333,777.436,0,0
3829,Y,S16,A042,22,0,1916.163333,522.59,1916.163333,522.59
3832,Y,S16,A042,34,2,2529.795,421.6325,2529.795,421.6325
3833,N,S16,A042,37,0,3257.1,930.6,2197,549.25
3834,Y,S16,A042,29,0,2772.755,924.2516667,1904,952
3837,Y,S16,A042,36,1,1869.79,747.916,1869.79,747.916
3839,Y,S16,A042,29,0,1910.136667,636.7122222,1910.136667,636.7122222
3843,Y,S16,A042,26,0,1186,711.6,1186,711.6
3844,N,S34,,34,2,3027.5025,432.5003571,3027.5025,432.5003571
3868,Y,S02,A376,54,5,1902,634,1902,634
3870,N,S02,A376,26,5,961.5,769.2,599,599
3873,N,S02,A138,44,0,2581.21,387.1815,300.01,100.0033333
3874,N,S02,A376,50,0,2721.94,837.52,3095.253333,1160.72
3875,Y,S02,A138,30,4,1189.1,264.2444444,1189.1,264.2444444
3876,Y,S02,A138,47,0,2759.735,424.5746154,2679.97,535.994
3877,Y,S02,A376,20,4,2884,1236,4997,999.4
3878,Y,S02,A376,33,6,3294.333333,1098.111111,0,0
3879,N,S02,A138,34,0,1400.3725,430.8838462,948.94,316.3133333
3880,Y,S02,A138,24,3,4473.15,894.63,8580.1,1430.016667
3881,Y,S02,A349,28,1,1214.666667,455.5,1745,436.25
3883,Y,S02,A138,20,6,1714,257.1,0,0
3884,Y,S02,A160,18,3,1997.75,499.4375,2144,329.8461538
3885,N,S02,A155,26,0,1301.505,650.7525,597.01,298.505
3886,Y,S02,A160,24,3,1115,304.0909091,1138,189.6666667
3887,Y,S02,A376,23,2,965.7783333,643.8522222,747.685,498.4566667
3888,Y,S34,A359,32,1,2191.505,438.301,2180.01,311.43
3889,Y,S02,A088,20,2,1252.625,626.3125,1904,952
3890,Y,S02,A380,22,0,2265.47,522.8007692,2446.505,978.602
3891,Y,S02,A135,24,0,2249.5,899.8,3999,1333
3892,N,S02,A155,25,3,2937.7,587.54,3591,448.875
3893,Y,S02,A376,20,2,2565.1,1282.55,31.2,31.2
3894,Y,S02,A357,41,0,1275,637.5,252,126
3897,Y,S02,A376,22,5,695,695,695,695
3898,Y,S02,A376,30,3,2348,1174,2348,1174
3900,Y,S02,A376,28,5,696,278.4,696,278.4
3901,Y,S02,A155,27,4,4947,1236.75,4947,1236.75
3909,N,S02,A376,22,2,3654.75,730.95,3654.75,730.95
3911,N,S02,A376,19,0,658.236,329.118,658.236,329.118
3916,Y,S02,A272,32,0,4953,2476.5,4953,2476.5
3918,Y,S02,A228,61,4,4477,994.8888889,4477,994.8888889
3921,N,S02,A376,43,3,4188.5,837.7,4188.5,837.7
3922,N,S34,A233,46,1,1656.75,552.25,1656.75,552.25
3925,N,S34,A259,27,1,4363.115,545.389375,4363.115,545.389375
3957,Y,S28,A094,47,5,2199,1319.4,1499,1499
3958,Y,S28,A094,35,2,1883.58,753.432,1264.16,632.08
3959,Y,S28,A094,62,5,4917.35,1404.957143,3603,1201
3960,Y,S28,A094,63,2,2052.856,1466.325714,739.28,246.4266667
3961,N,S28,A094,27,0,1254.82,752.892,732.73,366.365
3962,Y,S28,A119,38,5,3548,1774,1999,1999
3963,Y,S34,A347,30,3,4770.15,681.45,3502,875.5
3964,Y,S28,A094,22,0,1544.333333,926.6,825,825
3965,Y,S28,A094,48,4,3422,933.2727273,3680.5,920.125
3967,Y,S28,A094,22,4,2353.5,941.4,2304,1152
3968,Y,S28,A094,23,4,1526.666667,286.25,1292,258.4
3969,Y,S02,A090,31,1,821.7933333,154.08625,975.19,278.6257143
3975,Y,S28,A094,20,3,1478.7,591.48,400,200
3977,N,S28,A094,48,2,1733.178,577.726,1619.296667,485.789
3978,Y,S28,A094,32,2,1506.304,301.2608,2250.735,450.147
3979,Y,S28,A094,36,5,4191.5,523.9375,2192,548
3980,N,S28,A094,19,1,1689.746,422.4365,1016.065,508.0325
3986,Y,S28,A094,27,3,4870.515,1082.336667,4870.515,1082.336667
3987,Y,S28,A094,25,0,2366,1014,2366,1014
3992,Y,S28,A094,32,3,1929.17,723.43875,1929.17,723.43875
3993,N,S28,A094,48,1,4742.075,729.55,4742.075,729.55
3995,Y,S28,A321,29,1,1830,732,1830,732
3996,Y,S15,A275,32,3,559,559,559,559
3997,Y,S28,A094,39,3,4946,1236.5,4946,1236.5
3998,Y,S28,A094,60,3,1867.25,933.625,1867.25,933.625
4004,Y,S28,A094,37,0,1789.776667,335.583125,1789.776667,335.583125
4011,Y,S28,A094,27,0,2188.503333,1313.102,2188.503333,1313.102
4026,Y,S28,A083,28,4,2882.423333,665.1746154,1800,600
4027,N,S28,A083,45,3,3294.666667,760.3076923,2489,1244.5
4028,Y,S28,A083,27,6,2791.255,2791.255,0,0
4029,Y,S28,A083,48,5,2458.45,983.38,1658.3,829.15
4030,Y,S28,A083,48,3,1712,856,2829,943
4031,Y,S28,A083,35,5,4738.5,1579.5,4977,995.4
4032,Y,S28,A083,28,2,1369.4675,497.9881818,1325.29,441.7633333
4033,Y,S28,A083,21,6,3290,658,0,0
4034,N,S02,A327,55,1,5506.85,847.2076923,5506.85,847.2076923
4036,N,S28,A083,43,4,1296,864,1150,1150
4037,Y,S28,A355,26,1,3798.295,1899.1475,5471.59,1823.863333
4039,Y,S28,A083,28,5,3458.5,768.5555556,3458.5,768.5555556
4045,Y,S28,A083,50,0,4175.5,556.7333333,4175.5,556.7333333
4051,Y,S16,A249,35,1,2759.715,394.245,3051.09,435.87
4052,Y,S16,A249,26,2,2104.2,1052.1,1099,1099
4053,N,S16,A249,26,3,1418.922222,608.1095238,3879.5,1293.166667
4056,Y,S16,A249,28,6,2425.633333,661.5363636,0,0
4057,Y,S28,A321,23,2,1238.5,619.25,1238.5,619.25
4058,Y,S16,A249,24,4,2701.626667,900.5422222,5201.88,1300.47
4059,Y,S16,A042,44,2,1103.175,367.725,1922.85,427.3
4060,Y,S16,A249,26,6,1649.166667,494.75,0,0
4061,Y,S16,A249,52,2,1077.407143,685.6227273,1210.875,1210.875
4062,Y,S16,A249,29,3,1835.125,1835.125,1271.25,1271.25
4065,Y,S16,A249,25,2,1308.246,934.4614286,1634.605,1634.605
4066,Y,S16,A249,23,2,2508.25,1003.3,3012.5,1004.166667
4068,N,S16,A249,27,0,2749.68,687.42,2698.573333,622.7476923
4069,Y,S34,A137,29,2,2476.37,825.4566667,2476.37,825.4566667
4070,Y,S16,A249,25,4,1264.333333,842.8888889,1204,602
4073,Y,S16,A249,43,3,3758.75,1073.928571,3758.75,1073.928571
4075,N,S34,A344,22,0,3032.26,1299.54,3032.26,1299.54
4076,Y,S16,A249,30,6,2639.066667,416.6947368,0,0
4077,Y,S16,A249,50,5,3525.705,1007.344286,1599,1599
4079,Y,S16,A249,29,3,2119,706.3333333,2104,1052
4081,Y,S16,A249,40,6,2505.666667,683.3636364,0,0
4082,Y,S16,A249,32,5,2722,907.3333333,1948,974
4083,N,S28,A083,25,1,4203,1200.857143,4896,1224
4084,Y,S16,A042,25,5,1970.875,656.9583333,614,307
4086,Y,S16,A249,22,5,2789.5,797,2698,1349
4087,N,S16,A249,19,0,3037.5,1215,2295,2295
4088,Y,S16,A249,35,0,3871.005,1548.402,2099.01,1049.505
4091,N,S16,A249,46,5,1660,553.3333333,1660,553.3333333
4092,Y,S16,A042,44,2,2872.21,820.6314286,2872.21,820.6314286
4093,Y,S16,A249,27,5,1440,720,2299,2299
4095,N,S16,A249,61,4,6200,1127.272727,6200,1127.272727
4096,Y,S16,A249,23,4,4875.5,1625.166667,4875.5,1625.166667
4106,Y,S16,A249,51,3,1498.5,999,1498.5,999
4108,N,S16,A249,23,1,2016.5375,672.1791667,2016.5375,672.1791667
4111,Y,S16,A249,26,2,1947.69,973.845,1947.69,973.845
4128,N,S22,A262,36,0,7140.005,840.0005882,7140.005,840.0005882
4129,Y,S07,A266,34,1,866.3333333,742.5714286,876,876
4130,Y,S19,A246,37,0,1216.857143,327.6153846,434.5,173.8
4131,Y,S19,A246,23,2,699.425,279.77,366.45,366.45
4132,Y,S19,A246,25,2,1291.265,368.9328571,1578.53,315.706
4133,Y,S19,A246,31,2,2185.152,993.2509091,2431.76,1215.88
4134,Y,S19,A246,32,5,1097.528571,698.4272727,232,116
4135,Y,S19,A246,29,4,1966.675,524.4466667,175,175
4136,Y,S02,A155,28,1,1033.975,689.3166667,1468.95,734.475
4137,Y,S19,A246,34,2,892.83,535.698,706.245,470.83
4138,Y,S19,A262,38,6,932,699,0,0
4139,Y,S19,A246,21,0,1773,886.5,249,249
4140,N,S19,A246,38,0,2392.5675,478.5135,2824.585,564.917
4141,Y,S19,A246,40,4,7342.048833,1153.674074,8385.2,762.2909091
4142,N,S19,A246,54,3,1742.166667,746.6428571,1722,430.5
4143,Y,S19,A246,23,5,3346.5,1115.5,1200,600
4144,N,S19,A246,37,2,898.65875,422.8982353,1033.27,516.635
4145,Y,S19,A246,31,2,4297,2956.41,6495,3778.497
4146,Y,S19,A246,59,1,1251,417,1024,256
4147,Y,S19,A246,27,6,1379.5,827.7,0,0
4148,Y,S19,A262,26,2,1574.2075,572.4390909,1449.265,414.0757143
4149,Y,S19,A246,28,0,4202.666667,1146.181818,3795,1265
4150,Y,S19,A246,30,0,1691.004,845.502,757.34,324.5742857
4151,N,S19,A246,35,2,1038.59,623.154,1101.77,1101.77
4152,Y,S19,A246,50,1,1600.466667,960.28,1799.4,1799.4
4153,N,S19,A246,27,2,4692.5,2956.41,2795,2795
4154,Y,S19,A246,48,1,3398,679.6,3699,528.4285714
4155,N,S19,A324,25,4,1470,551.25,1100,275
4156,Y,S19,A246,34,2,450.68,450.68,377.06,377.06
4157,Y,S19,A246,29,5,673.125,673.125,975,975
4158,Y,S19,A032,23,3,2049.5,1366.333333,2800,1400
4159,Y,S19,A246,36,6,1357.4,678.7,0,0
4160,Y,S19,A262,29,4,2163.1,618.0285714,3602,900.5
4161,Y,S19,A246,34,5,1850.5,925.25,1195,597.5
4163,Y,S19,A350,36,5,2198.5,1465.666667,1699,1699
4165,Y,S19,A187,22,3,771.5,308.6,771.5,308.6
4168,Y,S19,A246,22,2,1499.4425,749.72125,1499.4425,749.72125
4169,Y,S19,A350,33,0,1114.5,1114.5,1114.5,1114.5
4170,Y,S19,A246,28,1,2463.34,985.336,2463.34,985.336
4176,N,S19,A262,27,3,4968.5,1104.111111,4968.5,1104.111111
4196,Y,S16,A042,32,5,868.65,347.46,1452.3,363.075
4197,Y,S16,A042,30,4,1243,1243,1565,1565
4199,Y,S16,A042,30,5,4116.5,914.7777778,2703,901
4200,N,S16,A042,32,1,1811.488,754.7866667,1268.185,1268.185
